REPRESENTATIVE,PARTY,STATE,VOTE,BILL,ROLLCALL,BILL_NAME,DATE,COMMITTEE
Jayapal,Democratic,WA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Jeffries,Democratic,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Johnson (GA),Democratic,GA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Johnson (LA),Republican,LA,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Johnson (OH),Republican,OH,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Johnson (SD),Republican,SD,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Johnson (TX),Democratic,TX,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Jones,Democratic,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Jordan,Republican,OH,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Joyce (OH),Republican,OH,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Joyce (PA),Republican,PA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Kahele,Democratic,HI,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Kaptur,Democratic,OH,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Katko,Republican,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Keating,Democratic,MA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Keller,Republican,PA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Kelly (IL),Democratic,IL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Kelly (MS),Republican,MS,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Kelly (PA),Republican,PA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Khanna,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Kildee,Democratic,MI,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Kilmer,Democratic,WA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Kim (CA),Republican,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Kim (NJ),Democratic,NJ,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Kind,Democratic,WI,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Kinzinger,Republican,IL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Kirkpatrick,Democratic,AZ,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Krishnamoorthi,Democratic,IL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Kuster,Democratic,NH,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Kustoff,Republican,TN,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
LaHood,Republican,IL,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
LaMalfa,Republican,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Lamb,Democratic,PA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Lamborn,Republican,CO,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Langevin,Democratic,RI,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Larsen (WA),Democratic,WA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Larson (CT),Democratic,CT,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Latta,Republican,OH,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
LaTurner,Republican,KS,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Lawrence,Democratic,MI,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Lawson (FL),Democratic,FL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Lee (CA),Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Lee (NV),Democratic,NV,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Leger Fernandez,Democratic,NM,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Lesko,Republican,AZ,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Letlow,Republican,LA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Levin (CA),Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Levin (MI),Democratic,MI,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Lieu,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Lofgren,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Long,Republican,MO,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Loudermilk,Republican,GA,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Lowenthal,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Lucas,Republican,OK,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Luetkemeyer,Republican,MO,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Luria,Democratic,VA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Lynch,Democratic,MA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Mace,Republican,SC,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Malinowski,Democratic,NJ,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Malliotakis,Republican,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
"Maloney, Carolyn B.",Democratic,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
"Maloney, Sean",Democratic,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Mann,Republican,KS,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Manning,Democratic,NC,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Massie,Republican,KY,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Mast,Republican,FL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Matsui,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
McBath,Democratic,GA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
McCarthy,Republican,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
McCaul,Republican,TX,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
McClain,Republican,MI,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
McClintock,Republican,CA,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
McCollum,Democratic,MN,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
McEachin,Democratic,VA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
McGovern,Democratic,MA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
McHenry,Republican,NC,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
McKinley,Republican,WV,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
McNerney,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Meeks,Democratic,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Meijer,Republican,MI,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Meng,Democratic,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Meuser,Republican,PA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Mfume,Democratic,MD,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Miller (IL),Republican,IL,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Miller (WV),Republican,WV,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Miller-Meeks,Republican,IA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Moolenaar,Republican,MI,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Mooney,Republican,WV,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Moore (AL),Republican,AL,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Moore (UT),Republican,UT,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Moore (WI),Democratic,WI,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Morelle,Democratic,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Moulton,Democratic,MA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Mrvan,Democratic,IN,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Mullin,Republican,OK,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Murphy (FL),Democratic,FL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Murphy (NC),Republican,NC,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Nadler,Democratic,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Napolitano,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Neal,Democratic,MA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Neguse,Democratic,CO,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Nehls,Republican,TX,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Newhouse,Republican,WA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Newman,Democratic,IL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Norcross,Democratic,NJ,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Norman,Republican,SC,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
O'Halleran,Democratic,AZ,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Obernolte,Republican,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Ocasio-Cortez,Democratic,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Omar,Democratic,MN,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Owens,Republican,UT,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Palazzo,Republican,MS,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Pallone,Democratic,NJ,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Palmer,Republican,AL,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Panetta,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Pappas,Democratic,NH,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Pascrell,Democratic,NJ,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Payne,Democratic,NJ,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Pelosi,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Pence,Republican,IN,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Perlmutter,Democratic,CO,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Perry,Republican,PA,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Peters,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Pfluger,Republican,TX,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Phillips,Democratic,MN,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Pingree,Democratic,ME,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Pocan,Democratic,WI,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Porter,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Posey,Republican,FL,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Pressley,Democratic,MA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Price (NC),Democratic,NC,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Quigley,Democratic,IL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Raskin,Democratic,MD,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Reed,Republican,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Reschenthaler,Republican,PA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Rice (NY),Democratic,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Rice (SC),Republican,SC,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Rodgers (WA),Republican,WA,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Rogers (AL),Republican,AL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Rogers (KY),Republican,KY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Rose,Republican,TN,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Rosendale,Republican,MT,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Ross,Democratic,NC,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Rouzer,Republican,NC,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Roy,Republican,TX,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Roybal-Allard,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Ruiz,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Ruppersberger,Democratic,MD,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Rush,Democratic,IL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Rutherford,Republican,FL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Ryan,Democratic,OH,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Salazar,Republican,FL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Sánchez,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Sarbanes,Democratic,MD,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Scalise,Republican,LA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Scanlon,Democratic,PA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Schakowsky,Democratic,IL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Schiff,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Schneider,Democratic,IL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Schrader,Democratic,OR,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Schrier,Democratic,WA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Schweikert,Republican,AZ,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Scott (VA),Democratic,VA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
"Scott, Austin",Republican,GA,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
"Scott, David",Democratic,GA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Sessions,Republican,TX,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Sewell,Democratic,AL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Sherman,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Sherrill,Democratic,NJ,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Simpson,Republican,ID,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Sires,Democratic,NJ,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Slotkin,Democratic,MI,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Smith (MO),Republican,MO,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Smith (NE),Republican,NE,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Smith (NJ),Republican,NJ,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Smith (WA),Democratic,WA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Smucker,Republican,PA,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Soto,Democratic,FL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Spanberger,Democratic,VA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Spartz,Republican,IN,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Speier,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Stansbury,Democratic,NM,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Stanton,Democratic,AZ,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Stauber,Republican,MN,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Steel,Republican,CA,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Stefanik,Republican,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Steil,Republican,WI,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Steube,Republican,FL,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Stevens,Democratic,MI,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Stewart,Republican,UT,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Strickland,Democratic,WA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Suozzi,Democratic,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Swalwell,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Takano,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Taylor,Republican,TX,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Tenney,Republican,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Thompson (CA),Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Thompson (MS),Democratic,MS,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Thompson (PA),Republican,PA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Tiffany,Republican,WI,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Timmons,Republican,SC,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Titus,Democratic,NV,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Tlaib,Democratic,MI,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Tonko,Democratic,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Torres (CA),Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Torres (NY),Democratic,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Trahan,Democratic,MA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Trone,Democratic,MD,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Turner,Republican,OH,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Underwood,Democratic,IL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Upton,Republican,MI,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Valadao,Republican,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Van Drew,Republican,NJ,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Van Duyne,Republican,TX,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Vargas,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Veasey,Democratic,TX,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Vela,Democratic,TX,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Velázquez,Democratic,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Wagner,Republican,MO,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Walberg,Republican,MI,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Walorski,Republican,IN,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Waltz,Republican,FL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Wasserman Schultz,Democratic,FL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Waters,Democratic,CA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Watson Coleman,Democratic,NJ,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Weber (TX),Republican,TX,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Webster (FL),Republican,FL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Welch,Democratic,VT,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Wenstrup,Republican,OH,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Westerman,Republican,AR,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Wexton,Democratic,VA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Wild,Democratic,PA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Williams (GA),Democratic,GA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Williams (TX),Republican,TX,NAY,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Wilson (FL),Democratic,FL,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Wilson (SC),Republican,SC,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Wittman,Republican,VA,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Womack,Republican,AR,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
